line number,satellite catalog number,classification,International Designator(launch year),International Designator (launch num),International Designator (piece of launch),epoch year,epoch day,first time derivative of mean motion(ballisitc coefficient),second time derivative of mean motion(delta-dot),bstar drag term,ephemeris type,element number,checksum,inclination,right ascension of the ascending node,eccentricity,argument of perigee,mean anomaly,mean motion,revolution number at epoch,#JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,PLName,Primary,Status,Dest,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,OQUAL,AltNames
1,54056,U,22,136,F  ,23,111.08222451, .00001044, 00000+0, 83659-4,0,  999,9, 53.2185, 34.0435,0001000, 91.1264,268.9843,15.08835368, 2826,S54056,-,54056,2022-136F,A,P      O    ,Starlink 5226,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-06,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54058,U,22,136,H  ,23,111.14012671, .00004223, 00000+0, 28310-3,0,  999,3, 53.2182, 33.7006,0000762,142.4944,217.6101,15.08855328, 2827,S54058,-,54058,2022-136H,A,P      O    ,Starlink 5167,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-08,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54059,U,22,136,J  ,23,111.07758508,-.00001822, 00000+0,-96492-4,0,  999,3, 53.2181, 34.0164,0000691, 71.5861,288.5206,15.08826781, 2826,S54059,-,54059,2022-136J,A,P      O    ,Starlink 5173,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     538, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-09,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54060,U,22,136,K  ,23,111.11078552,-.00000967, 00000+0,-42672-4,0,  999,4, 53.2185,  4.2573,0001096,101.7268,258.3847,15.08832998, 2868,S54060,-,54060,2022-136K,A,P      O    ,Starlink 5169,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-10,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54061,U,22,136,L  ,23,110.91667824,-.00076733, 00000+0,-48498-2,0,  999,2, 53.2176,359.2934,0001325, 89.5773,348.8714,15.08879542,  130,S54061,-,54061,2022-136L,A,P      L    ,Starlink 5209,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.336 ,     534, ,     535, , 53.22 , ,LLEO/I,Starlink Group 4-36-11,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54062,U,22,136,M  ,23,111.13644962, .00002346, 00000+0, 16543-3,0,  999,0, 53.2179, 33.6735,0001180, 98.8232,261.2893,15.08840173, 2827,S54062,-,54062,2022-136M,A,P      O    ,Starlink 5170,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-12,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54063,U,22,136,N  ,23,111.00028790,-.00001207, 00000+0,-57799-4,0,  999,8, 53.2200, 34.2504,0001272, 99.6310,260.4826,15.08833104, 2825,S54063,-,54063,2022-136N,A,P      O    ,Starlink 5225,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-13,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54064,U,22,136,P  ,23,111.05137239,-.00000968, 00000+0,-42730-4,0,  999,5, 53.2210,348.9224,0001250, 83.1084,277.0050,15.08837517, 2889,S54064,-,54064,2022-136P,A,P      O    ,Starlink 5172,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.439 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-14,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54065,U,22,136,Q  ,23,111.05916688,-.00001580, 00000+0,-81208-4,0,  999,3, 53.2187, 33.9093,0001024, 91.8471,268.2639,15.08831132, 2826,S54065,-,54065,2022-136Q,A,P      O    ,Starlink 5187,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-15,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54066,U,22,136,R  ,23,110.99660343, .00002073, 00000+0, 14832-3,0,  999,4, 53.2192, 34.2253,0001095, 88.4350,271.6767,15.08838754, 2825,S54066,-,54066,2022-136R,A,P      O    ,Starlink 5151,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-16,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54067,U,22,136,S  ,23,111.18426417, .00001701, 00000+0, 12494-3,0,  999,8, 53.2185, 33.2619,0001197,107.5621,252.5502,15.08844257, 2828,S54067,-,54067,2022-136S,A,P      O    ,Starlink 5174,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-17,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54068,U,22,136,T  ,23,111.05547283, .00001239, 00000+0, 95939-4,0,  999,2, 53.2190, 33.8828,0001128, 92.3425,267.7696,15.08840291, 2826,S54068,-,54068,2022-136T,A,P      O    ,Starlink 5222,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-18,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54069,U,22,136,U  ,23,110.24584790, .00000999, 00000+0, 80815-4,0,  999,6, 53.2185, 37.3588,0001257, 74.1353,285.9777,15.08843496, 2766,S54069,-,54069,2022-136U,A,P      O    ,Starlink 5223,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     538, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-19,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54070,U,22,136,V  ,23,109.19433152, .00003698, 00000+0, 25018-3,0,  999,7, 53.2179, 42.1699,0001243, 80.6896,279.4236,15.08857223, 2750,S54070,-,54070,2022-136V,A,P      O    ,Starlink 5181,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.442 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-34,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54071,U,22,136,W  ,23,110.18329097, .00006466, 00000+0, 42386-3,0,  999,4, 53.2183, 37.6809,0001321, 77.5618,282.5522,15.08851873, 2765,S54071,-,54071,2022-136W,A,P      O    ,Starlink 5168,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-21,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54072,U,22,136,X  ,23,110.18697930, .00023949, 00000+0, 15164-2,0,  999,7, 53.2175, 37.7021,0001078,110.7682,249.3425,15.08872696, 2765,S54072,-,54072,2022-136X,A,P      O    ,Starlink 5144,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-22,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54073,U,22,136,Y  ,23,110.16709189, .00007280, 00000+0, 45430-3,0,  999,6, 53.2182, 33.2906,0001312,123.5742,236.5377,15.10483151, 2819,S54073,-,54073,2022-136Y,A,P      L    ,Starlink 5146,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.337 ,     534, ,     535, , 53.22 , ,LLEO/I,Starlink Group 4-36-23,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54074,U,22,136,Z  ,23,109.24856445, .00013920, 00000+0, 89069-3,0,  999,6, 53.2193, 41.7945,0001113,116.3278,243.7829,15.08850625, 2799,S54074,-,54074,2022-136Z,A,P      O    ,Starlink 5192,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     538, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-24,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54075,U,22,136,AA ,23,110.07508033, .00008590, 00000+0, 53267-3,0,  999,5, 53.2202, 33.4346,0001442, 98.8855,261.2301,15.10491962, 2770,S54075,-,54075,2022-136AA,A,P      L    ,Starlink 5212,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.334 ,     534, ,     535, , 53.22 , ,LLEO/I,Starlink Group 4-36-25,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54076,U,22,136,AB ,23,110.23848171, .00001899, 00000+0, 13733-3,0,  999,3, 53.2182, 37.3142,0001053,100.6285,259.4826,15.08841205, 2766,S54076,-,54076,2022-136AB,A,P      O    ,Starlink 5201,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     538, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-26,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54077,U,22,136,AC ,23,110.11985871, .00016147, 00000+0, 10299-2,0,  999,5, 53.2174, 18.0311,0001308, 86.1074,274.0068,15.08854205, 2792,S54077,-,54077,2022-136AC,A,P      O    ,Starlink 5171,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-27,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54078,U,22,136,AD ,23,109.95430033, .00005921, 00000+0, 38971-3,0,  999,7, 53.2183, 19.1264,0001312, 88.7120,271.4022,15.08846398, 2789,S54078,-,54078,2022-136AD,A,P      O    ,Starlink 5138,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.439 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-28,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54079,U,22,136,AE ,23,110.03339745, .00005796, 00000+0, 38193-3,0,  999,3, 53.2189, 28.8802,0001264, 87.0613,273.0523,15.08843054, 2776,S54079,-,54079,2022-136AE,A,P      O    ,Starlink 5175,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-29,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54080,U,22,136,AF ,23,111.18393036, .00003574, 00000+0, 24255-3,0,  999,1, 53.2180, 28.9754,0001200,103.8113,256.3012,15.08837657, 2834,S54080,-,54080,2022-136AF,A,P      O    ,Starlink 5160,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-30,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54081,U,22,136,AG ,23,111.15210881,-.00000471, 00000+0,-11510-4,0,  999,1, 53.2185, 23.7788,0001387, 86.8341,273.2809,15.08837277, 2841,S54081,-,54081,2022-136AG,A,P      O    ,Starlink 5165,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-31,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54082,U,22,136,AH ,23,111.02331950,-.00000905, 00000+0,-38805-4,0,  999,7, 53.2200, 24.3969,0000875,100.8269,259.2821,15.08835645, 2839,S54082,-,54082,2022-136AH,A,P      O    ,Starlink 5210,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-32,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54083,U,22,136,AJ ,23,111.01230421,-.00004017, 00000+0,-23460-3,0,  999,6, 53.2191, 24.3304,0002335, 93.5256,266.6003,15.08808389, 2839,S54083,-,54083,2022-136AJ,A,P      O    ,Starlink 5178,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     538, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-33,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54084,U,22,136,AK ,23,111.01690475, .00001616, 00000+0, 11958-3,0,  999,5, 53.2190, 24.3574,0000850, 73.7209,286.3876,15.08837580, 2839,S54084,-,54084,2022-136AK,A,P      O    ,Starlink 5183,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.439 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-34,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54085,U,22,136,AL ,23,111.00857311, .00001353, 00000+0, 10313-3,0,  999,1, 53.2177, 24.3076,0001316,103.6831,256.4307,15.08831424, 2838,S54085,-,54085,2022-136AL,A,P      O    ,Starlink 5166,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.439 ,     538, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-35,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54086,U,22,136,AM ,23,111.01180848,-.00003598, 00000+0,-20815-3,0,  999,0, 53.2180,  9.3668,0001191, 90.7993,269.3135,15.08826819, 2859,S54086,-,54086,2022-136AM,A,P      O    ,Starlink 5211,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-36,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54087,U,22,136,AN ,23,111.13737558, .00003095, 00000+0, 21250-3,0,  999,4, 53.2174, 23.6856,0001378, 75.5535,284.5610,15.08836256, 2840,S54087,-,54087,2022-136AN,A,P      O    ,Starlink 5184,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.438 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-37,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54088,U,22,136,AP ,23,111.01594147,-.00004365, 00000+0,-25638-3,0,  999,4, 53.2174, 24.3482,0002117, 92.9771,267.1463,15.08829920, 2838,S54088,-,54088,2022-136AP,A,P      O    ,Starlink 5153,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-38,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54089,U,22,136,AQ ,23,111.06009208,-.00002049, 00000+0,-11073-3,0,  999,4, 53.2180, 23.9134,0001494, 84.0820,276.0342,15.08818052, 2839,S54089,-,54089,2022-136AQ,A,P      O    ,Starlink 5143,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-39,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54090,U,22,136,AR ,23,111.13000894, .00000409, 00000+0, 43817-4,0,  999,4, 53.2201, 23.6396,0001189, 86.6788,273.4340,15.08833518, 2840,S54090,-,54090,2022-136AR,A,P      O    ,Starlink 5177,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-40,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54091,U,22,136,AS ,23,111.18246055, .00001539, 00000+0, 11478-3,0,  999,3, 53.2168, 23.2579,0001132, 91.5719,268.5403,15.08839383, 2841,S54091,-,54091,2022-136AS,A,P      O    ,Starlink 5221,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-41,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54092,U,22,136,AT ,23,111.13369022,-.00000241, 00000+0, 29586-5,0,  999,0, 53.2184, 23.6607,0001158, 92.6857,267.4268,15.08831844, 2840,S54092,-,54092,2022-136AT,A,P      O    ,Starlink 5190,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-42,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54093,U,22,136,AU ,23,111.11526579, .00001197, 00000+0, 93287-4,0,  999,9, 53.2179, 23.5517,0001286, 97.1706,262.9432,15.08835137, 2840,S54093,-,54093,2022-136AU,A,P      O    ,Starlink 5213,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.442 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-43,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54094,U,22,136,AV ,23,110.06278108, .00000559, 00000+0, 53215-4,0,  999,3, 53.2188, 28.3513,0001154, 88.7359,271.3765,15.08850217, 2777,S54094,-,54094,2022-136AV,A,P      O    ,Starlink 5219,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-44,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54095,U,22,136,AW ,23,110.04804816,-.00000090, 00000+0, 12449-4,0,  999,8, 53.2188, 28.2661,0001234, 85.9008,274.2125,15.08845647, 2777,S54095,-,54095,2022-136AW,A,P      O    ,Starlink 5193,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-45,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54096,U,22,136,AX ,23,110.05909800, .00002055, 00000+0, 14714-3,0,  999,7, 53.2190, 28.3285,0001320, 92.8187,267.2956,15.08848201, 2777,S54096,-,54096,2022-136AX,A,P      O    ,Starlink 5188,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-46,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54097,U,22,136,AY ,23,110.06050835, .00001559, 00000+0, 11594-3,0,  999,5, 53.2192,  3.3964,0001116, 84.8597,275.2523,15.08858643, 2812,S54097,-,54097,2022-136AY,A,P      O    ,Starlink 5197,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.439 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-47,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54098,U,22,136,AZ ,23,109.91188638, .00002273, 00000+0, 16086-3,0,  999,6, 53.2175, 28.8353,0001152, 88.8640,271.2485,15.08842082, 2775,S54098,-,54098,2022-136AZ,A,P      O    ,Starlink 5217,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-48,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54099,U,22,136,BA ,23,111.16308334,-.00000173, 00000+0, 72065-5,0,  999,3, 53.2193, 23.1394,0001005, 95.7957,264.3150,15.08831516, 2841,S54099,-,54099,2022-136BA,A,P      O    ,Starlink 5198,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.441 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-49,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54100,U,22,136,BB ,23,111.04534011, .00000424, 00000+0, 44717-4,0,  999,6, 53.2183, 23.8237,0001096, 91.2141,268.8976,15.08837080, 2839,S54100,-,54100,2022-136BB,A,P      O    ,Starlink 5185,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-50,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54101,U,22,136,BC ,23,111.17831940, .00001937, 00000+0, 13974-3,0,  999,2, 53.2178,  8.2774,0001093, 81.0120,279.0995,15.08836104, 2862,S54101,-,54101,2022-136BC,A,P      O    ,Starlink 5204,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.442 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-51,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54102,U,22,136,BD ,23,111.23300551, .00001597, 00000+0, 11842-3,0,  999,3, 53.2197, 22.8654,0001190, 62.9587,297.1527,15.08841071, 2842,S54102,-,54102,2022-136BD,A,P      O    ,Starlink 5179,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.440 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-52,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
1,54103,U,22,136,BE ,23,111.01138503, .00015332, 00000+0, 97930-3,0,  999,0, 53.2183,  4.3704,0001536, 84.1176,275.9992,15.08841338, 2866,S54103,-,54103,2022-136BE,A,P      O    ,Starlink 5200,2022 Oct 20,A10764,SPXS,US,2022 Oct 20 1506:09,In Earth orbit,-,2023 Apr 16 ,      95.439 ,     539, ,     540, , 53.22 , ,LLEO/I,Starlink Group 4-36-53,Earth,O,-,SPXS,Starlink,-,     305 , ,    290 ,?,     305 , ,   0.2 ,?,  2.8 , ,    9.0 ,?,Box + pan,-,-
